code_module,code_presentation,id_student,fold,split
DDD,2014J,654863,1,calib
DDD,2014J,654880,0,test
DDD,2014J,654882,4,train
DDD,2014J,654938,2,train
DDD,2014J,655039,4,train
DDD,2014J,655128,2,train
DDD,2014J,655136,4,train
DDD,2014J,655254,1,calib
DDD,2014J,655322,1,calib
DDD,2014J,655362,2,train
DDD,2014J,655585,2,train
DDD,2014J,655600,2,train
DDD,2014J,655761,3,train
DDD,2014J,655806,4,train
DDD,2014J,655816,1,calib
DDD,2014J,655834,3,train
DDD,2014J,655910,3,train
DDD,2014J,655930,1,calib
DDD,2014J,655972,0,test
DDD,2014J,656009,2,train
DDD,2014J,656073,1,calib
DDD,2014J,656079,3,train
DDD,2014J,656115,1,calib
DDD,2014J,656164,1,calib
DDD,2014J,656175,4,train
DDD,2014J,656183,3,train
DDD,2014J,656193,4,train
DDD,2014J,656280,4,train
DDD,2014J,656393,2,train
DDD,2014J,656454,4,train
DDD,2014J,656459,2,train
DDD,2014J,656496,1,calib
DDD,2014J,656526,1,calib
DDD,2014J,656682,2,train
DDD,2014J,656766,4,train
DDD,2014J,656826,1,calib
DDD,2014J,656934,1,calib
DDD,2014J,656987,2,train
DDD,2014J,657071,2,train
DDD,2014J,657077,3,train
DDD,2014J,657161,1,calib
DDD,2014J,657245,4,train
DDD,2014J,669530,1,calib
DDD,2014J,674193,4,train
DDD,2014J,674206,4,train
DDD,2014J,674219,1,calib
DDD,2014J,674277,3,train
DDD,2014J,674278,4,train
DDD,2014J,674361,4,train
DDD,2014J,674388,0,test
DDD,2014J,674393,1,calib
DDD,2014J,674419,3,train
DDD,2014J,674437,4,train
DDD,2014J,674440,0,test
DDD,2014J,674469,1,calib
DDD,2014J,674651,1,calib
DDD,2014J,674879,1,calib
DDD,2014J,674989,2,train
DDD,2014J,674997,0,test
DDD,2014J,675050,1,calib
DDD,2014J,675052,2,train
DDD,2014J,675062,4,train
DDD,2014J,675144,4,train
DDD,2014J,675253,4,train
DDD,2014J,675256,1,calib
DDD,2014J,675471,4,train
DDD,2014J,675493,0,test
DDD,2014J,675516,3,train
DDD,2014J,675539,0,test
DDD,2014J,675638,1,calib
DDD,2014J,675656,4,train
DDD,2014J,675699,0,test
DDD,2014J,675919,1,calib
DDD,2014J,675945,2,train
DDD,2014J,675993,1,calib
DDD,2014J,676010,1,calib
DDD,2014J,676087,3,train
DDD,2014J,676138,1,calib
DDD,2014J,676155,3,train
DDD,2014J,676204,3,train
DDD,2014J,676368,4,train
DDD,2014J,676373,4,train
DDD,2014J,676498,3,train
DDD,2014J,676516,3,train
DDD,2014J,676538,3,train
DDD,2014J,676553,1,calib
DDD,2014J,676589,1,calib
DDD,2014J,676596,0,test
DDD,2014J,676642,2,train
DDD,2014J,676766,3,train
DDD,2014J,676787,0,test
DDD,2014J,676807,3,train
DDD,2014J,676809,4,train
DDD,2014J,676852,3,train
DDD,2014J,676865,2,train
DDD,2014J,676903,4,train
DDD,2014J,676963,3,train
DDD,2014J,676964,0,test
DDD,2014J,677012,1,calib
DDD,2014J,677270,0,test
DDD,2014J,677316,2,train
DDD,2014J,677374,2,train
DDD,2014J,677444,3,train
DDD,2014J,677449,0,test
DDD,2014J,677579,3,train
DDD,2014J,677601,2,train
DDD,2014J,677606,4,train
DDD,2014J,677629,0,test
DDD,2014J,677632,1,calib
DDD,2014J,677832,2,train
DDD,2014J,677988,1,calib
DDD,2014J,678041,0,test
DDD,2014J,678058,3,train
DDD,2014J,678065,1,calib
DDD,2014J,678102,4,train
DDD,2014J,678219,0,test
DDD,2014J,678231,1,calib
DDD,2014J,678233,2,train
DDD,2014J,678240,4,train
DDD,2014J,678246,0,test
DDD,2014J,678262,1,calib
DDD,2014J,678382,3,train
DDD,2014J,678490,0,test
DDD,2014J,678605,0,test
DDD,2014J,678737,2,train
DDD,2014J,678790,3,train
DDD,2014J,678844,4,train
DDD,2014J,678941,0,test
DDD,2014J,679000,3,train
DDD,2014J,679179,1,calib
DDD,2014J,679234,4,train
DDD,2014J,679255,2,train
DDD,2014J,679388,4,train
DDD,2014J,679395,4,train
DDD,2014J,679427,3,train
DDD,2014J,679454,4,train
DDD,2014J,679525,4,train
DDD,2014J,679558,3,train
DDD,2014J,679582,4,train
DDD,2014J,679760,1,calib
DDD,2014J,679777,0,test
DDD,2014J,679854,2,train
DDD,2014J,679897,2,train
DDD,2014J,680017,0,test
DDD,2014J,680025,3,train
DDD,2014J,680087,4,train
DDD,2014J,680293,0,test
DDD,2014J,680314,1,calib
DDD,2014J,680331,2,train
DDD,2014J,680373,2,train
DDD,2014J,680414,1,calib
DDD,2014J,680431,4,train
DDD,2014J,680492,4,train
DDD,2014J,680612,1,calib
DDD,2014J,680626,3,train
DDD,2014J,680698,1,calib
DDD,2014J,680728,0,test
DDD,2014J,680733,0,test
DDD,2014J,680764,1,calib
DDD,2014J,680807,0,test
DDD,2014J,680812,3,train
DDD,2014J,680817,4,train
DDD,2014J,680846,1,calib
DDD,2014J,680973,1,calib
DDD,2014J,680981,3,train
DDD,2014J,680996,1,calib
DDD,2014J,681059,2,train
DDD,2014J,681125,1,calib
DDD,2014J,681182,0,test
DDD,2014J,681210,3,train
DDD,2014J,681211,4,train
DDD,2014J,681241,2,train
DDD,2014J,681356,4,train
DDD,2014J,681425,2,train
DDD,2014J,681440,0,test
DDD,2014J,681495,3,train
DDD,2014J,681528,2,train
DDD,2014J,681638,3,train
DDD,2014J,681695,3,train
DDD,2014J,681705,2,train
DDD,2014J,681729,0,test
DDD,2014J,681746,4,train
DDD,2014J,681799,3,train
DDD,2014J,681854,1,calib
DDD,2014J,681872,0,test
DDD,2014J,681923,2,train
DDD,2014J,681960,3,train
DDD,2014J,682018,1,calib
DDD,2014J,682022,3,train
DDD,2014J,682031,1,calib
DDD,2014J,682117,1,calib
DDD,2014J,682242,4,train
DDD,2014J,682294,2,train
DDD,2014J,682299,3,train
DDD,2014J,682306,1,calib
DDD,2014J,682385,3,train
DDD,2014J,682541,2,train
DDD,2014J,682660,3,train
DDD,2014J,682684,0,test
DDD,2014J,682692,2,train
DDD,2014J,682740,4,train
DDD,2014J,682787,1,calib
DDD,2014J,682813,0,test
DDD,2014J,682819,2,train
DDD,2014J,682897,3,train
DDD,2014J,682968,3,train
DDD,2014J,683091,2,train
DDD,2014J,683340,3,train
DDD,2014J,683396,1,calib
DDD,2014J,683486,2,train
DDD,2014J,683487,0,test
DDD,2014J,683648,4,train
DDD,2014J,683653,0,test
DDD,2014J,683713,4,train
DDD,2014J,683718,1,calib
DDD,2014J,684095,4,train
DDD,2014J,684141,3,train
DDD,2014J,684215,3,train
DDD,2014J,684217,2,train
DDD,2014J,684233,0,test
DDD,2014J,684241,0,test
DDD,2014J,684305,2,train
DDD,2014J,684407,1,calib
DDD,2014J,684441,0,test
DDD,2014J,684480,4,train
DDD,2014J,684632,1,calib
DDD,2014J,684663,2,train
DDD,2014J,684712,1,calib
DDD,2014J,684744,0,test
DDD,2014J,684854,4,train
DDD,2014J,684868,0,test
DDD,2014J,684886,2,train
DDD,2014J,684887,3,train
DDD,2014J,684936,2,train
DDD,2014J,685015,1,calib
DDD,2014J,685033,2,train
DDD,2014J,685069,2,train
DDD,2014J,685085,3,train
DDD,2014J,685123,3,train
DDD,2014J,685191,2,train
DDD,2014J,685224,4,train
DDD,2014J,685294,4,train
DDD,2014J,685403,0,test
DDD,2014J,685412,4,train
DDD,2014J,685458,1,calib
DDD,2014J,685474,2,train
DDD,2014J,685546,0,test
DDD,2014J,685611,0,test
DDD,2014J,685615,2,train
DDD,2014J,685623,0,test
DDD,2014J,685639,2,train
DDD,2014J,685661,2,train
DDD,2014J,685697,1,calib
DDD,2014J,685843,2,train
DDD,2014J,685910,2,train
DDD,2014J,685964,4,train
DDD,2014J,686003,4,train
DDD,2014J,686018,0,test
DDD,2014J,686038,2,train
DDD,2014J,686078,3,train
DDD,2014J,686268,3,train
DDD,2014J,686312,1,calib
DDD,2014J,686313,1,calib
DDD,2014J,686370,1,calib
DDD,2014J,686384,0,test
DDD,2014J,686399,1,calib
DDD,2014J,686549,4,train
DDD,2014J,686584,0,test
DDD,2014J,686766,2,train
DDD,2014J,686838,3,train
DDD,2014J,686854,2,train
DDD,2014J,686871,4,train
DDD,2014J,687050,1,calib
DDD,2014J,687244,1,calib
DDD,2014J,687384,2,train
DDD,2014J,687411,2,train
DDD,2014J,687446,2,train
DDD,2014J,687600,2,train
DDD,2014J,687715,2,train
DDD,2014J,687720,0,test
DDD,2014J,687765,0,test
DDD,2014J,687777,0,test
DDD,2014J,687781,2,train
DDD,2014J,687792,1,calib
DDD,2014J,687823,3,train
DDD,2014J,687835,0,test
DDD,2014J,687861,1,calib
DDD,2014J,687975,4,train
DDD,2014J,687981,0,test
DDD,2014J,688128,0,test
DDD,2014J,688171,2,train
DDD,2014J,688175,3,train
DDD,2014J,688213,1,calib
DDD,2014J,688284,0,test
DDD,2014J,688285,1,calib
DDD,2014J,688437,0,test
DDD,2014J,688525,2,train
DDD,2014J,688571,0,test
DDD,2014J,688592,2,train
DDD,2014J,688608,4,train
DDD,2014J,688615,0,test
DDD,2014J,688656,3,train
DDD,2014J,688665,2,train
DDD,2014J,688672,4,train
DDD,2014J,688722,3,train
DDD,2014J,688805,3,train
DDD,2014J,688843,4,train
DDD,2014J,688849,0,test
DDD,2014J,688911,2,train
DDD,2014J,689017,0,test
DDD,2014J,689038,1,calib
DDD,2014J,689050,2,train
DDD,2014J,689135,3,train
DDD,2014J,689143,0,test
DDD,2014J,689190,0,test
DDD,2014J,689198,2,train
DDD,2014J,689231,1,calib
DDD,2014J,689346,1,calib
DDD,2014J,689418,0,test
DDD,2014J,689527,4,train
DDD,2014J,689574,4,train
DDD,2014J,689650,4,train
DDD,2014J,689759,0,test
DDD,2014J,689816,2,train
DDD,2014J,689900,2,train
DDD,2014J,689921,2,train
DDD,2014J,689956,3,train
DDD,2014J,689990,3,train
DDD,2014J,689999,3,train
DDD,2014J,690118,0,test
DDD,2014J,690133,1,calib
DDD,2014J,690168,1,calib
DDD,2014J,690181,0,test
DDD,2014J,690192,2,train
DDD,2014J,690225,1,calib
DDD,2014J,690240,4,train
DDD,2014J,690298,0,test
DDD,2014J,690365,4,train
DDD,2014J,690600,1,calib
DDD,2014J,690669,0,test
DDD,2014J,690711,1,calib
DDD,2014J,690733,0,test
DDD,2014J,690780,3,train
DDD,2014J,690783,0,test
DDD,2014J,690843,4,train
DDD,2014J,690867,4,train
DDD,2014J,690882,1,calib
DDD,2014J,690884,0,test
DDD,2014J,690932,1,calib
DDD,2014J,691008,1,calib
DDD,2014J,691040,3,train
DDD,2014J,691069,0,test
DDD,2014J,691088,1,calib
DDD,2014J,691202,4,train
DDD,2014J,691207,0,test
DDD,2014J,691212,3,train
DDD,2014J,691257,4,train
DDD,2014J,691428,4,train
DDD,2014J,691444,1,calib
DDD,2014J,691640,3,train
DDD,2014J,691748,0,test
DDD,2014J,691761,1,calib
DDD,2014J,691782,3,train
DDD,2014J,691834,1,calib
DDD,2014J,692426,1,calib
DDD,2014J,692477,1,calib
DDD,2014J,692603,3,train
DDD,2014J,692652,2,train
DDD,2014J,692664,4,train
DDD,2014J,692753,3,train
DDD,2014J,692850,4,train
DDD,2014J,693047,3,train
DDD,2014J,693058,2,train
DDD,2014J,693061,2,train
DDD,2014J,693082,2,train
DDD,2014J,693085,1,calib
DDD,2014J,693145,1,calib
DDD,2014J,693161,1,calib
DDD,2014J,693294,4,train
DDD,2014J,693310,3,train
DDD,2014J,693441,1,calib
DDD,2014J,693452,0,test
DDD,2014J,693468,2,train
DDD,2014J,693488,4,train
DDD,2014J,693501,0,test
DDD,2014J,693565,3,train
DDD,2014J,693569,2,train
DDD,2014J,693606,3,train
DDD,2014J,693863,1,calib
DDD,2014J,693902,2,train
DDD,2014J,693926,0,test
DDD,2014J,694006,0,test
DDD,2014J,694010,2,train
DDD,2014J,694019,4,train
DDD,2014J,694147,3,train
DDD,2014J,694225,0,test
DDD,2014J,694384,1,calib
DDD,2014J,694634,3,train
DDD,2014J,694673,0,test
DDD,2014J,694677,2,train
DDD,2014J,694698,4,train
DDD,2014J,694705,1,calib
DDD,2014J,694753,0,test
DDD,2014J,694802,4,train
DDD,2014J,694871,3,train
DDD,2014J,694872,4,train
DDD,2014J,694976,3,train
DDD,2014J,695183,2,train
DDD,2014J,695201,4,train
DDD,2014J,695270,3,train
DDD,2014J,695432,3,train
DDD,2014J,695473,1,calib
DDD,2014J,695503,1,calib
DDD,2014J,695584,3,train
DDD,2014J,695611,1,calib
DDD,2014J,695643,0,test
DDD,2014J,695651,2,train
DDD,2014J,695735,2,train
DDD,2014J,695739,3,train
DDD,2014J,695759,0,test
DDD,2014J,695794,3,train
DDD,2014J,695799,4,train
DDD,2014J,695916,3,train
DDD,2014J,695956,1,calib
DDD,2014J,696072,1,calib
DDD,2014J,696132,2,train
DDD,2014J,696234,3,train
DDD,2014J,696265,4,train
DDD,2014J,696324,0,test
DDD,2014J,696415,2,train
DDD,2014J,696430,4,train
DDD,2014J,696501,4,train
DDD,2014J,696546,4,train
DDD,2014J,696789,1,calib
DDD,2014J,696807,3,train
DDD,2014J,696826,2,train
DDD,2014J,696937,0,test
DDD,2014J,697045,1,calib
DDD,2014J,697101,3,train
DDD,2014J,697283,0,test
DDD,2014J,697352,0,test
DDD,2014J,697390,2,train
DDD,2014J,697433,4,train
DDD,2014J,697474,4,train
DDD,2014J,697674,3,train
DDD,2014J,697705,4,train
DDD,2014J,697730,0,test
DDD,2014J,697841,3,train
DDD,2014J,697948,4,train
DDD,2014J,698007,3,train
DDD,2014J,698016,0,test
DDD,2014J,698252,3,train
DDD,2014J,698347,3,train
DDD,2014J,698351,2,train
DDD,2014J,698399,3,train
DDD,2014J,699417,3,train
DDD,2014J,1033968,2,train
DDD,2014J,1078701,1,calib
DDD,2014J,1082062,2,train
DDD,2014J,1173473,1,calib
DDD,2014J,1197062,3,train
DDD,2014J,1209065,2,train
DDD,2014J,1360878,4,train
DDD,2014J,1373661,1,calib
DDD,2014J,1380308,3,train
DDD,2014J,1382719,1,calib
DDD,2014J,1438584,2,train
DDD,2014J,1442215,1,calib
DDD,2014J,1459010,3,train
DDD,2014J,1482413,2,train
DDD,2014J,1484626,0,test
DDD,2014J,1492408,4,train
DDD,2014J,1526210,0,test
DDD,2014J,1589066,1,calib
DDD,2014J,1591864,4,train
DDD,2014J,1593730,1,calib
DDD,2014J,1601739,4,train
DDD,2014J,1624025,2,train
DDD,2014J,1661490,4,train
DDD,2014J,1667087,0,test
DDD,2014J,1684787,3,train
DDD,2014J,1687996,3,train
DDD,2014J,1723564,1,calib
DDD,2014J,1733160,2,train
DDD,2014J,1747824,2,train
DDD,2014J,1757548,0,test
DDD,2014J,1774297,3,train
DDD,2014J,1777223,1,calib
DDD,2014J,1782581,3,train
DDD,2014J,1794309,1,calib
DDD,2014J,1804143,2,train
DDD,2014J,1808407,1,calib
DDD,2014J,1811098,0,test
DDD,2014J,1812797,2,train
DDD,2014J,1822731,4,train
DDD,2014J,1832492,0,test
DDD,2014J,1855583,4,train
DDD,2014J,1871306,3,train
DDD,2014J,1876461,2,train
DDD,2014J,1879751,3,train
DDD,2014J,1881062,4,train
DDD,2014J,1901764,2,train
DDD,2014J,1917311,1,calib
DDD,2014J,1925789,2,train
DDD,2014J,1935155,1,calib
DDD,2014J,1935774,4,train
DDD,2014J,1986180,3,train
DDD,2014J,1991049,1,calib
DDD,2014J,1991399,0,test
DDD,2014J,2001461,4,train
DDD,2014J,2008795,1,calib
DDD,2014J,2009279,3,train
DDD,2014J,2014252,0,test
DDD,2014J,2024838,4,train
DDD,2014J,2025354,0,test
DDD,2014J,2025589,2,train
DDD,2014J,2030241,2,train
DDD,2014J,2031234,4,train
DDD,2014J,2032882,2,train
DDD,2014J,2038885,1,calib
DDD,2014J,2039810,0,test
DDD,2014J,2043939,4,train
DDD,2014J,2046628,2,train
DDD,2014J,2055671,2,train
DDD,2014J,2057959,4,train
DDD,2014J,2075945,4,train
DDD,2014J,2082180,0,test
DDD,2014J,2098108,0,test
DDD,2014J,2106468,0,test
DDD,2014J,2111313,2,train
DDD,2014J,2134578,3,train
DDD,2014J,2142243,4,train
DDD,2014J,2143922,1,calib
DDD,2014J,2150849,1,calib
DDD,2014J,2172709,3,train
DDD,2014J,2189620,1,calib
DDD,2014J,2196923,2,train
DDD,2014J,2201235,1,calib
DDD,2014J,2204941,4,train
DDD,2014J,2205559,4,train
DDD,2014J,2216442,1,calib
DDD,2014J,2224174,4,train
DDD,2014J,2226202,1,calib
DDD,2014J,2231512,3,train
DDD,2014J,2232340,4,train
DDD,2014J,2235019,1,calib
DDD,2014J,2257853,4,train
DDD,2014J,2260861,4,train
DDD,2014J,2269148,1,calib
DDD,2014J,2278095,0,test
DDD,2014J,2279403,1,calib
DDD,2014J,2285405,1,calib
DDD,2014J,2285527,3,train
DDD,2014J,2288599,0,test
DDD,2014J,2290604,0,test
DDD,2014J,2305237,4,train
DDD,2014J,2307237,4,train
DDD,2014J,2310615,3,train
DDD,2014J,2314761,0,test
DDD,2014J,2317337,0,test
DDD,2014J,2328759,2,train
DDD,2014J,2333244,3,train
DDD,2014J,2337919,0,test
DDD,2014J,2338290,4,train
DDD,2014J,2339789,0,test
DDD,2014J,2341830,2,train
DDD,2014J,2345307,1,calib
DDD,2014J,2348143,3,train
DDD,2014J,2355701,3,train
DDD,2014J,2357019,1,calib
DDD,2014J,2369962,0,test
DDD,2014J,2391689,4,train
DDD,2014J,2396471,2,train
DDD,2014J,2396643,3,train
DDD,2014J,2398169,0,test
DDD,2014J,2400764,0,test
DDD,2014J,2418277,1,calib
DDD,2014J,2423655,2,train
DDD,2014J,2432655,1,calib
DDD,2014J,2433216,4,train
DDD,2014J,2452111,1,calib
DDD,2014J,2459418,0,test
DDD,2014J,2464683,2,train
DDD,2014J,2471673,0,test
DDD,2014J,2471812,1,calib
DDD,2014J,2476409,4,train
DDD,2014J,2481629,0,test
DDD,2014J,2482085,0,test
DDD,2014J,2484726,3,train
DDD,2014J,2488965,1,calib
DDD,2014J,2494306,2,train
DDD,2014J,2499525,2,train
DDD,2014J,2507993,3,train
DDD,2014J,2509321,4,train
DDD,2014J,2516939,4,train
DDD,2014J,2517387,2,train
DDD,2014J,2524969,4,train
DDD,2014J,2525964,1,calib
DDD,2014J,2527066,0,test
DDD,2014J,2533609,3,train
DDD,2014J,2542116,3,train
DDD,2014J,2542803,3,train
DDD,2014J,2544678,4,train
DDD,2014J,2546595,4,train
DDD,2014J,2556345,3,train
DDD,2014J,2558893,4,train
DDD,2014J,2560520,1,calib
DDD,2014J,2561811,0,test
DDD,2014J,2570274,1,calib
DDD,2014J,2572145,3,train
DDD,2014J,2574453,1,calib
DDD,2014J,2588215,0,test
DDD,2014J,2588655,2,train
DDD,2014J,2590864,4,train
DDD,2014J,2595457,2,train
DDD,2014J,2595526,3,train
DDD,2014J,2595730,1,calib
DDD,2014J,2599883,4,train
DDD,2014J,2600000,2,train
DDD,2014J,2605337,0,test
DDD,2014J,2612069,2,train
DDD,2014J,2612342,3,train
DDD,2014J,2615169,2,train
DDD,2014J,2615956,4,train
DDD,2014J,2622441,0,test
DDD,2014J,2635658,3,train
DDD,2014J,2636552,1,calib
DDD,2014J,2639205,3,train
DDD,2014J,2639339,0,test
DDD,2014J,2641935,4,train
DDD,2014J,2643240,1,calib
DDD,2014J,2646737,0,test
DDD,2014J,2648271,2,train
DDD,2014J,2650337,4,train
DDD,2014J,2653689,3,train
DDD,2014J,2654602,2,train
DDD,2014J,2662152,3,train
DDD,2014J,2668945,1,calib
DDD,2014J,2672908,4,train
DDD,2014J,2675393,3,train
DDD,2014J,2677210,2,train
DDD,2014J,2678380,2,train
DDD,2014J,2680988,1,calib
DDD,2014J,2681782,3,train
DDD,2014J,2684043,4,train
DDD,2014J,2685863,4,train
DDD,2014J,2689863,4,train
DDD,2014J,2698109,2,train
DDD,2014J,2716795,0,test
EEE,2013J,26915,4,train
EEE,2013J,32553,0,test
EEE,2013J,35355,1,calib
EEE,2013J,40508,4,train
EEE,2013J,42638,2,train
EEE,2013J,43564,1,calib
EEE,2013J,54062,3,train
EEE,2013J,63112,3,train
EEE,2013J,66713,0,test
EEE,2013J,70214,0,test
EEE,2013J,76579,2,train
EEE,2013J,88568,0,test
EEE,2013J,96873,0,test
EEE,2013J,100758,3,train
EEE,2013J,101414,0,test
EEE,2013J,105168,1,calib
EEE,2013J,107339,4,train
EEE,2013J,110461,0,test
EEE,2013J,111383,4,train
EEE,2013J,113698,4,train
EEE,2013J,113824,1,calib
EEE,2013J,117197,0,test
EEE,2013J,125619,4,train
EEE,2013J,126337,1,calib
EEE,2013J,128929,4,train
EEE,2013J,132123,2,train
EEE,2013J,134982,1,calib
EEE,2013J,140060,1,calib
EEE,2013J,140518,2,train
EEE,2013J,141301,4,train
EEE,2013J,143711,2,train
EEE,2013J,144448,4,train
EEE,2013J,146125,2,train
EEE,2013J,146974,0,test
EEE,2013J,153788,4,train
EEE,2013J,160536,4,train
EEE,2013J,164968,0,test
EEE,2013J,165509,3,train
EEE,2013J,171107,2,train
EEE,2013J,173710,3,train
EEE,2013J,173834,3,train
EEE,2013J,174010,4,train
EEE,2013J,176086,0,test
EEE,2013J,188273,3,train
EEE,2013J,189629,1,calib
EEE,2013J,191000,3,train
EEE,2013J,195234,3,train
EEE,2013J,197486,3,train
EEE,2013J,197730,2,train
EEE,2013J,200095,2,train
EEE,2013J,202677,4,train
EEE,2013J,205425,2,train
EEE,2013J,227192,4,train
EEE,2013J,227811,3,train
EEE,2013J,231673,4,train
EEE,2013J,233311,0,test
EEE,2013J,233771,4,train
EEE,2013J,234311,1,calib
EEE,2013J,238249,4,train
EEE,2013J,242778,0,test
EEE,2013J,242858,2,train
EEE,2013J,245316,1,calib
EEE,2013J,245494,2,train
EEE,2013J,245605,3,train
EEE,2013J,246060,4,train
EEE,2013J,248734,3,train
EEE,2013J,250047,0,test
EEE,2013J,255449,3,train
EEE,2013J,259662,2,train
EEE,2013J,265769,3,train
EEE,2013J,266915,2,train
EEE,2013J,269764,1,calib
EEE,2013J,270638,3,train
EEE,2013J,275162,3,train
EEE,2013J,278786,3,train
EEE,2013J,280017,1,calib
EEE,2013J,281656,3,train
EEE,2013J,282585,0,test
EEE,2013J,283133,3,train
EEE,2013J,283811,0,test
EEE,2013J,286262,1,calib
EEE,2013J,286527,0,test
EEE,2013J,288282,4,train
EEE,2013J,288769,4,train
EEE,2013J,290382,3,train
EEE,2013J,297853,2,train
EEE,2013J,300592,2,train
EEE,2013J,305036,4,train
EEE,2013J,305783,2,train
EEE,2013J,306150,2,train
EEE,2013J,311845,0,test
EEE,2013J,313501,0,test
EEE,2013J,324332,3,train
EEE,2013J,328844,3,train
EEE,2013J,328942,2,train
EEE,2013J,329673,1,calib
EEE,2013J,330354,1,calib
EEE,2013J,330530,2,train
EEE,2013J,330937,3,train
EEE,2013J,333493,1,calib
EEE,2013J,333976,4,train
EEE,2013J,334154,3,train
EEE,2013J,336277,2,train
EEE,2013J,336402,2,train
EEE,2013J,338894,1,calib
EEE,2013J,339353,2,train
EEE,2013J,339640,0,test
EEE,2013J,339785,2,train
EEE,2013J,342962,4,train
EEE,2013J,343543,2,train
EEE,2013J,344676,0,test
EEE,2013J,347518,4,train
EEE,2013J,348351,4,train
EEE,2013J,348655,1,calib
EEE,2013J,348708,0,test
EEE,2013J,355205,1,calib
EEE,2013J,356568,2,train
EEE,2013J,357493,2,train
EEE,2013J,359590,2,train
EEE,2013J,363939,3,train
EEE,2013J,365222,3,train
EEE,2013J,365405,0,test
EEE,2013J,365762,2,train
EEE,2013J,368483,0,test
EEE,2013J,369119,1,calib
EEE,2013J,374192,1,calib
EEE,2013J,374739,0,test
EEE,2013J,378920,3,train
EEE,2013J,379528,2,train
EEE,2013J,384797,3,train
EEE,2013J,387537,1,calib
EEE,2013J,387648,4,train
EEE,2013J,388252,1,calib
EEE,2013J,388912,0,test
EEE,2013J,388923,3,train
EEE,2013J,390029,4,train
EEE,2013J,391466,0,test
EEE,2013J,392250,0,test
EEE,2013J,392994,2,train
EEE,2013J,394060,0,test
EEE,2013J,396631,0,test
EEE,2013J,397149,4,train
EEE,2013J,397557,1,calib
EEE,2013J,397797,4,train
EEE,2013J,398877,1,calib
EEE,2013J,400208,1,calib
EEE,2013J,401011,4,train
EEE,2013J,401296,0,test
EEE,2013J,402808,4,train
EEE,2013J,404050,2,train
EEE,2013J,404449,3,train
EEE,2013J,406121,2,train
EEE,2013J,406549,3,train
EEE,2013J,407453,0,test
EEE,2013J,407876,3,train
EEE,2013J,411381,1,calib
EEE,2013J,412911,2,train
EEE,2013J,413190,2,train
EEE,2013J,413702,4,train
EEE,2013J,416420,2,train
EEE,2013J,417724,0,test
EEE,2013J,418900,3,train
EEE,2013J,419223,4,train
EEE,2013J,420173,0,test
EEE,2013J,425274,3,train
EEE,2013J,425714,2,train
EEE,2013J,427413,0,test
EEE,2013J,431014,3,train
EEE,2013J,434562,1,calib
EEE,2013J,434573,2,train
EEE,2013J,434759,4,train
EEE,2013J,435277,0,test
EEE,2013J,438283,3,train
EEE,2013J,440610,3,train
EEE,2013J,441540,1,calib
EEE,2013J,441858,3,train
EEE,2013J,442807,4,train
EEE,2013J,442937,3,train
EEE,2013J,443181,0,test
EEE,2013J,444403,0,test
EEE,2013J,444925,1,calib
EEE,2013J,445972,4,train
EEE,2013J,446324,0,test
EEE,2013J,446397,2,train
EEE,2013J,465392,0,test
EEE,2013J,465564,3,train
EEE,2013J,465619,4,train
EEE,2013J,465777,2,train
EEE,2013J,465845,1,calib
EEE,2013J,466430,2,train
EEE,2013J,466961,3,train
EEE,2013J,467302,0,test
EEE,2013J,467363,1,calib
EEE,2013J,468902,0,test
EEE,2013J,469113,3,train
EEE,2013J,469281,4,train
EEE,2013J,469959,0,test
EEE,2013J,470002,2,train
EEE,2013J,470534,1,calib
EEE,2013J,470674,1,calib
EEE,2013J,471580,0,test
EEE,2013J,472087,2,train
EEE,2013J,472290,2,train
EEE,2013J,472336,0,test
EEE,2013J,472857,4,train
EEE,2013J,473706,3,train
EEE,2013J,473739,1,calib
EEE,2013J,473943,4,train
EEE,2013J,475370,4,train
EEE,2013J,475893,3,train
EEE,2013J,478212,2,train
EEE,2013J,478435,4,train
EEE,2013J,478562,3,train
EEE,2013J,479753,0,test
EEE,2013J,480115,1,calib
EEE,2013J,481934,0,test
EEE,2013J,482012,1,calib
EEE,2013J,482406,2,train
EEE,2013J,482726,3,train
EEE,2013J,483108,0,test
EEE,2013J,483706,3,train
EEE,2013J,484361,2,train
EEE,2013J,485374,0,test
EEE,2013J,485582,3,train
EEE,2013J,485898,0,test
EEE,2013J,485909,3,train
EEE,2013J,486545,0,test
EEE,2013J,486964,3,train
EEE,2013J,487588,3,train
EEE,2013J,487621,2,train
EEE,2013J,490081,3,train
EEE,2013J,490327,1,calib
EEE,2013J,490768,3,train
EEE,2013J,491578,1,calib
EEE,2013J,491771,0,test
EEE,2013J,493743,3,train
EEE,2013J,493876,1,calib
EEE,2013J,493988,0,test
EEE,2013J,494211,4,train
EEE,2013J,494383,4,train
EEE,2013J,495887,4,train
EEE,2013J,499400,3,train
EEE,2013J,499881,2,train
EEE,2013J,500189,0,test
EEE,2013J,500779,2,train
EEE,2013J,501918,1,calib
EEE,2013J,501921,2,train
EEE,2013J,502303,4,train
EEE,2013J,502393,4,train
EEE,2013J,502479,0,test
EEE,2013J,502833,2,train
EEE,2013J,503015,4,train
EEE,2013J,504404,2,train
EEE,2013J,504492,4,train
EEE,2013J,505700,2,train
EEE,2013J,505722,3,train
EEE,2013J,505727,4,train
EEE,2013J,506504,4,train
